,Original Title Text,Title Sentence Vector,Original Description Text,Description Sentence Vector,Original Author Text,Author Sentence Vector
718,Chicago Blackhawks fall prey to keep-away strategy in a 5-4 overtime loss to the Stars. 7 takeaways from Dallas.,-0.09707175893709064,"Jason Dickinson collected two points against his former team, but the Dallas Stars prevailed over the Chicago Blackhawks 5-4 in overtime Friday.",0.14481887221336365,Phil Thompson,0.18729806109331548
719,"British actor Tom Wilkinson, known for ‘The Full Monty’ and ‘Michael Clayton’, dies at 75",-0.0415493794134818,"Tom Wilkinson, the Oscar-nominated British actor known for his roles in “The Full Monty,” “Michael Clayton” and “The Best Exotic Marigold Hotel,” has died at age 75, according to his family.",0.1026040748693049,Associated Press Staff,0.06402017152868211
720,The Entrepreneur Who Bet His Company on Fight With APPLE...,-0.041519360383972526,"Joe Kiani has taken on Apple in a patent dispute that has cost his company millions of dollars to pursue. So far he is winning, but the fight isn’t over.",0.05015165365057328,Aaron Tilley,0.07258628122508526
721,Google settles $5 billion privacy lawsuit over tracking people using ‘incognito mode’,-0.033532117027789354,"Google has agreed to settle a $5 billion privacy lawsuit alleging it spied on people who used the “incognito"" mode in its Chrome browser.",0.025184983504004776,Associated Press Staff,0.07167706335894763
722,"Baby dies after hit-and-run while being driven by her parents to the hospital, police say",-0.01643984322436154,Police said the crash occurred in the 6300 block of S. Cottage Grove around 9:42 p.m. when a Chevy SUV traveling west on 63rd St. failed to stop at a red light and struck a Ford SUV in the intersection.,0.053637747987522744,Alysa Guffey,0.08339484746102244
723,$500 Dog Bed for Humans? Sounds About Right...,0.002648748457431793,That warm and fuzzy haven for four-legged friends has become the latest comfort craze for people,-0.010054003214463592,wsj,0.025173548026941717
724,Chicago and New York at Breaking Point as Surge of Migrants Heads North...,-0.059658542508259416,Leaders in cities say they need more federal help to house increased numbers,0.16514606692362577,wsj,0.12847466218227055
725,Why Max Decided to Lose ‘HBO’ in Its Name,-0.0723744195420295,"‘HBO’ was excised from the name of Warner Bros. Discovery’s streaming service earlier this year. Now its global CMO has to coax subscribers into seeing it as more than the HBO library, encompassing news and sports.",0.09779908713244367,Megan Graham,0.07491939752799226
726,J.J. McCarthy is focused on the Rose Bowl and Michigan’s title hopes — not his potential NFL future,-0.02425005368422717,The biggest question surrounding J.J. McCarthy going into the Rose Bowl isn’t if this will be the junior quarterback’s final game in maize and blue. That one can wait a couple of weeks.,0.0921869341400452,Joe Reedy,0.09889934261445887
727,Daywatch special edition: Look back at our most-read stories of 2023,-0.08094331006577704,"Good morning, Chicago. Here are some of the top stories you need to know to start your day.",0.14047383924480528,Chicago Tribune staff,0.11886581580620259
728,Justin Fields knows there’s a typical timeline in the NFL. The Chicago Bears QB thinks he’s ‘just at the start.’,-0.056255240575410426,Could this really be it for Justin Fields with the Chicago Bears? Is GM Ryan Poles ready to switch gears toward the development of a new quarterback? Or will he give Fields more time?,0.15869419311638921,Colleen Kane,0.19303281715838239
729,America’s Startup Boom Is Stretching Beyond Silicon Valley,-0.012069496908225119,"Atlanta shows how a postpandemic search for new careers, cheaper housing and child care have fed a boom in entrepreneurship",0.014663192036096007,Gwynn Guilford,0.04397653445630567
730,Peach Bowl: Playoff-caliber matchup between No. 10 Penn State and No. 11 Ole Miss,-0.15074689022731036,The Peach Bowl matchup of No. 10 Penn State and No. 11 Mississippi would be a good pairing in the 2024 debut of a 12-team playoff.,0.14235653399373405,Charles Odum,0.07370406891277526
731,Orange Bowl: No. 5 Florida State and No. 6 Georgia reset after missing out on the College Football Playoff,-0.1232474184143939,"Let’s be honest: Neither the fourth-ranked Florida State Seminoles (13-0, No. 5 CFP rankings) nor the sixth-ranked Georgia Bulldogs (12-1, No. 6 CFP) really wanted to be here, for obvious reasons.",0.08599208353552967,Tim Reynolds,0.06053382645768579
732,Music City Bowl: It will Auburn and top rusher Jarquez Hunter vs. Maryland without QB Taulia Tagovailoa,-0.029598994209663942,Auburn can cap coach Hugh Freeze’s first season back in the Southeastern Conference with a winning record in the Music City Bowl.,0.06749560654861853,Teresa M. Walker,0.16237710826680996
733,"2023 in review: Our most personal op-eds, Part 2: ‘Every street was a memory’",-0.05684100044891238,Here are more excerpts of some of the most personal op-eds we've published in 2023.,0.04768642992712557,Chicago Tribune staff,0.07210614029827411
734,Biblioracle: My favorite fiction of 2023 includes an unforgettable reading experience and a book that had me giggling,-0.04186399152968079,It’s fiction week for the Biblioracle Book Awards. Consider these the crème of some very delectable crème of my year in reading.,0.11482924409210682,John Warner,0.08794753032998415
735,Shop owners targeted by smash-and-grab burglars want solutions: ‘We just got to hope that our city can do better’,-0.025869862758554518,"Small businesses are taking physical and financial hits from smash-and-grab burglaries, which involve a crew of thieves driving a car through storefronts, stealing thousands of dollars in merchandise and fleeing.",0.11562265234533697,Alysa Guffey,0.10275063876179047
736,Properly seasoned wood is essential for fireplace safety,-0.015048866625875235,Be sure to have your chimney cleaned regularly when using a fireplace or wood stove.,0.014490812143776566,Tim Johnson,0.010788567480631173
737,"For Happiness in the New Year, Stop Overdoing Everything",-0.005725052324123681,"Overachieving and overthinking are ways we try to feel more secure, but they can seriously hurt our mental and physical health.",0.05236156249884516,Julia Digangi,0.024478278239257634
738,Ask the Pediatrician: What is ‘toddler formula?’,-0.04054363945033401,Many of the toddler drinks are high in sugar. And they are more expensive than cow’s milk.,0.06066241126973182,"George Fuchs III, MD, FAAP",0.04234525893480168
739,Ask Amy: I don’t want to invite one family to my party,-0.14548585985903628,"Dear Amy: Every year, with the help of my husband and six children, I throw myself a birthday party at a local roller rink. It's all I want: to party and rollerblade with my family and friends like I'm still young.",0.12003097948309005,Amy Dickinson,0.18130047770682722
740,Why Every Western Automaker Is Visiting This Remote Part of South Africa,-0.03200626579928212,The region is home to the largest refiner outside China of manganese used in EV batteries,0.04156608515768312,Alexandra Wexler,0.06652636942453682
741,No. 11 Illinois routs Fairleigh Dickinson 104-71 in 1st game without leading scorer Terrence Shannon Jr.,-0.049865290930029005,"Ty Rodgers had 10 points and 15 rebounds to lead No. 11 Illinois to a 104-71 rout of Fairleigh Dickinson on Friday night, the Illini’s first game without leading scorer Terrance Shannon Jr.",0.2797197528416291,Steve Stein,0.1455782373668626
742,Five Investors on How to Navigate the Bond Market in 2024,-0.028944959165528417,A big year-end rally faces challenges including inflation and the deficit,0.07729986170306802,Eric Wallerstein,0.0706427632831037
743,How Abortion-Rights Backers Changed Their Message—and Started Winning,-0.05702260055113584,"Supporters of abortion access have emphasized ‘freedom’ and ‘values’ in successful campaigns in red-leaning states, with more to come in 2024",0.061233168351463974,Molly Ball,0.03772510410635732
744,Northwestern improves to 10-2 after a 74-63 win against Jackson State behind Ty Berry and Ryan Langborg,-0.11067020520567894,"Ty Berry scored 20 points, Ryan Langborg added 17 and the pair combined for nine 3-pointers in Northwestern’s 74-63 victory over Jackson State on Friday.",0.1252587617491372,Associated Press staff,0.1365850908041466
745,"Joey Meyer, who succeeded his father as DePaul coach and took the Blue Demons to 7 NCAA Tournaments, dies at 74",-0.062185697141103446,Joey Meyer guided DePaul to the NCAA Tournament in each of his first five seasons. The Blue Demons reached the Sweet 16 in 1986 and 1987.,0.10993436863645911,Associated Press Staff,0.12725974168279208
746,Illinois officials say they were surprised by rape charge against star Terrance Shannon Jr.,-0.05694786261301488,Officials at Illinois said they were surprised to learn that star basketball player Terrence Shannon Jr. had been charged with rape in Kansas.,0.0444724828703329,Steve Stein,0.10868361295433715
747,"Francis Collins Has Regrets, but Too Few",-0.029177162679843605,The former NIH chief and promoter of Covid lockdowns now says his view was too ‘narrow.’,0.010184706537984312,The Editorial Board,0.0075233405659673735
748,"Chicago White Sox sign pitcher Chris Flexen to a 1-year, $1.75 million deal",-0.06869919353630394,"The Chicago White Sox signed right-handed pitcher Chris Flexen to a one-year, $1.75 million deal Friday, a source confirmed to the Tribune.",0.164994653663598,LaMond Pope,0.16491642306937138
749,Hermès Shines in a Scruffy Luxury Market,-0.014431783958571032,"Demand for French brand’s products is booming thanks in part to an unusual strategy, as rivals struggle",-0.019484841817757115,Carol Ryan,0.03543443325906992
750,"Jason Dickinson returns to Dallas as one of the Chicago Blackhawks’ top scoring threats, but ‘my main goal is to shut somebody down’",-0.05934013647492975,"If Jason Dickinson keeps up his goals pace for the Chicago Blackhawks, he would top his combined goals scored in six seasons with the Dallas Stars.",0.19960917090065777,Phil Thompson,0.13785622152499855
751,"Lucas Giolito agrees to 2-year, $38.5 million contract with the Boston Red Sox",-0.00029282819014042616,"The Boston Red Sox added Lucas Giolito to their rotation on Friday, agreeing to a $38.5 million, two-year contract with the right-hander.",0.04136983654461801,Ronald Blum,0.11493843141943216
